text,label,label_text
"I like the lounge to have a quiet drink in but the food is really bad.  out of the freezer, into the fryer is not a recipe for good eats.",0,negative
"Food is descent. Surprised by the salad options for a dog and sandwich establishment. The ordering process is a disaster. 5 points of sale with enough room for 3. This start your experience out very poorly and with mediocre food, the place is  worth the trouble.",0,negative
Servings are very small.  food so-so.,0,negative
"Excellent food, expensive, did I mention excellent food?",1,positive
"I'm sorry to say this, but the food tastes horrible at this place. We had 3 different breakfast dishes and all of them were of poor quality. The orange juice was from concentrate, the hash brownies had way to much wheat, the sauce was just greasy and the meat tasted rewarmed. Sorry, but one star is the best I can do.",0,negative
"Serving amount of shrimp is a bit skimpy on to go orders.\n\nAlso when I order online and pick certain sauces, they NEVER get it right and I have to end up repeating what I had ordered online. Seems very inefficient.",1,positive
sorry...I'd ...never want to eat here...tried txice...not good enough for me,0,negative
They have a limit to their menu for the eat all you can. Which is BULL SHIT!! LOL. The lady was kinda mean. They told us how to cook our food. No no!!,0,negative
"Take and bake sign was small and hard to see, out of towers, talked to staff about visiting nothing mentioned about cooking it, the establishment seemed to have some cooking facilities, but staff was no help, very poor questioner service.",0,negative
The food tastes amazing but the portions are tiny and the price is ridiculously high!,0,negative
"I'm either having major dejavu or I have already written a review for this SouperSalad. I live nearby and frequently shop at the Target, Fry's, or Ross in the same shopping center.  Forget about your silly \""""my food can't touch\"""" OCD and plop it all on the same plate. The salad bar is plentiful and the soup is warm and tasty. You can get pizza, bread, tacos, fried chicken, fruit and soft ice cream, to name just a few of the options. All you can eat plus a drink for under $10. Brian will take care of you. I'll be back!",1,positive
"Food took forever to come out. By the time we got the food, we were disappointed with the food. The food was tasteless, hard, and pricey.",0,negative
"The food is good, but it is little bit pricy",1,positive
They will go above and beyond if you're not happy. Ashley the manager was super helpful. They also have a gluten free menu with great options.,1,positive
"Ugh... Way overpriced, same taste as the food court at the mall. And when I asked to change one thing on a dish, was told \""""NO\""""",0,negative
"Gross man!  The food is tasteless slop and will only add about five cholesterol points to your day.  Not impressed with the granny bait store either.  The service is friendly, so at least the people who made you come here understand civility.",0,negative
I Hope to god the food varies by location.,0,negative
"The food is always cold and bland, it taste like they put no effort into preparing. It's over priced. My husband and I with our one child is like $32. The food reminds me of 99cent entree type chinese food. bleh!!",0,negative
Food quality is good but it's way overpriced. He wouldn't sell a thing at these prices in Israel.,0,negative
You have to be kidding. If.you think.this is grate food. You  can.do.better at tacco bell.,0,negative
"I ordered a \""""Lamb Shish Kebab\"""" that comes with rice. It was for $9.95. Give me some less rice, some less salad but give me good amount of kebab for $10? There were 4 small unflavored hard pieces of kebab. I didn't enjoy my meal. There was so much room for improvement, Had I ordered rice and salad instead of kebab for $10, I might have given it 3 stars.",0,negative
The food is packed with sodium.  Very salty.  I think it must be pre=prepared - not fresh.,0,negative
The food for the most part is the same but the portions are getting smaller (a kids fruit cup had 2 pieces of fruit) and prices seem to be going up...,0,negative
"The food at these shops is terrible. It is like eating airplane food. Salty, bland, thoughtless. Do yourself a favor, spend your money somewhere that cares a little about quality.",0,negative
"Everything is over the top huge, and battered. Really greasy. \nI wouldn't go here again. Dissappointed.",0,negative
The best thing I can say about their food is that it's a few steps below dog food although I think the dog might have already eaten it. I have no idea how this chain is still in business.,0,negative
"This place really sucks.  I wish I could say it in some better way, but if you try it you will know what I mean.\n\nThe single worst part of it isn't even the limited variety, it is the SALT LEVELS in the food!  Avoid if you value your appetite.",0,negative
"DON'T WASTE YOUR MONEY!! I would  give this no stars if I could . Half of our food was cold and the other half the French toast, the biscuits, waffles were hard. The sausage and bacon were beyond greasy and disgusting. The only decent thing were the drinks .",0,negative
Small portions displayed on small plates to give the illusion of more food. \n\nNot flattered.,0,negative
"This was the worst food I've ever had. I ordered to-go and not only did they get my entire order wrong and the food was awful, they charged me double for it. Do not recommend!!!",0,negative
"This is a PT's!  Says nothing about PT's on the outside.  On the inside, it is all PT's.  So, you get that crappy PT food when you are expecting something different. I felt swindled.  \n\nI read somewhere that this is a \""""high end\"""" PT.  High end? That is like saying Popeyes is a high-end KFC.  \n\nAnd the food is overpriced.  \n\nNothing special.",0,negative
"hey Bill M - \ndon't analyze it, eat it - \n\nwhen you order lasagna do you complain because all the ingredients are mixed together? - no, you just wolf it down - \n\nand besides if you really want all that stuff spread out on a paper towel (i don't know if they have plates) - i'm sure they'll give it to you - just ask - (but i don't know why you would - i'm drooling just thinking about them now . . . )",1,positive
"Don't waste your time. If you're going to spend, spend your money on something worth eating!!!",0,negative
This food was pretty terrible and overpriced.  I would not go back.,0,negative
"You decide on the ingredients, they cook it. It's as simple as that. But even better, the service by an excellent staff is top notch. Our kids especially LOVED Genghis Grill.",1,positive
"Had a bad experience! Ordered the spicy squid and turned out to have about 10% squid and 90% vegetables.  Approached the management with it and replied that's how it is.  Very bad customer service and the meals size has reduced.  Wouldn't go back, bad service and small meals go somewhere else!",0,negative
"The menu is uninspiringly simple, and the food, well, tastes the same. I must give credit, it definitely tastes fresh - but unfortunately it's not enough to account for the limited, simple menu.",0,negative
Food quality is good but it's way overpriced. He wouldn't sell a thing at these prices in Israel.,0,negative
"The food is always cold and bland, it taste like they put no effort into preparing. It's over priced. My husband and I with our one child is like $32. The food reminds me of 99cent entree type chinese food. bleh!!",0,negative
"Ordered to go. Asked for a small modification on one entree (\""""can you leave one item out\""""), but when we got it, it was not modified. So I just paid $15 for an entree I can't eat. Even if it was made modified, it was very dry. The other entree was just ok. Not worth the cost. I hade Asian food from food carts with better flavor. \nCost did not reflect quality. Too bad, since it's close to my house :/",0,negative
"CATTLE CALL ?\nAte here three times. The food is too bland for me. It tastes like diet food. If I want diet or healthy food I will eat at home. When I eat out I want food that tastes good. If that means adding lard, or salt, or sugar, or MSG... so be it.\n\nMade the mistake of sitting on the patio once.  I found out what sardines feel like.",0,negative
"This place is a double carb load!  Every meal is made with a potato in it and served with rice.  No vegetables here, well I guess unless you count the potatoes.",0,negative
"Very small menu and the older lady that just took my order is Super Rude!!!! You Just lost a customer.  On top of that, was the weird tasting Boba.  Like some kind of medicine-y taste to it.  Would not go back or recommend.",0,negative
Price good. Food bad. Shouldn't be too difficult for anyone else to reach those same conclusions.,0,negative
Okay. Food is prepackaged frozen falafels. Don't have any tahini sauce. Very generic. Not worth the $7 a plate not including $2.25 for French fries.,0,negative
"This place really sucks.  I wish I could say it in some better way, but if you try it you will know what I mean.\n\nThe single worst part of it isn't even the limited variety, it is the SALT LEVELS in the food!  Avoid if you value your appetite.",0,negative
Food court quality.,0,negative
Teeny tiny portions.  You need to fill up on the bread because there's no fish on the plate they bring you.  Too pricey for what you get.,0,negative
It took 15 minutes to order our food from the counter because they were so slow and disorganized. The quantities are less than most middle eastern places and the falafel was dry and grainy.,0,negative
"Food is inconsistent. I'll order shrimp curry one time and get a lot of shrimp and then another time and get two. Same with amount of veggies. Food is generally good if you live close, but sometimes you'll get a bad batch.",0,negative
The food is good but I'm disappointed at the stinginess .. They give plastic ware but I ask for 4 paper plates and was told I have to pay a dollar a piece? Really? Horrible business practice over something like plates!,0,negative
"Too much of ingredients. Either it is tooooo sweet or toooo sour. Compare to LA veggie restaurant, this is far more expensive and food are too much of ingredient.",0,negative
food is massive but size does not overcome quality even for us big people :-),0,negative
"Rubios food is always great, but this was the worst experience i've had.  This was the worst service and most disorganized Rubios i have ever been to.  Will never go back to this store.  30 mins waiting in store after call in order. Unacceptable.",0,negative
If you don't like a lot of salt make sure to ask them not to add salt to the already salty sauces!  They also claim to not use MSG but I beg to differ!  I have reactions to MSG and when I eat here I get the side effect from MSG.,0,negative
Food took forever and arrived cold.  Hollandaise was gellatinous and tasteless.  Sawyer is rude.  Valerie is awesome.   Very pricey for such average food.  Very disappointed,0,negative
I agree device is terrible food worse. This is all show but the show is not worth it. A tourist trap. Worst meal we had in a week at Care Free. Too many goog places for barbecue avoid this one.,0,negative
"Quantity over quality.  What can I say if you want to consume mass quantities for next to nothing come here.  Although I did not get sick, the food is marginal at best.   You have been warned.",0,negative
This is a great tattoo shop. The artists are all talented and there is a very relaxed atmosphere. I got my chest piece here and I plan on returning for all my future tattoos. I am more than satisfied with my pieces and I would suggest this shop for anyone that wants any work done.,1,positive
"I love getting a tan from Erika. She uses the best products and when I go there I leave knowing my tan is going to last. Love, love, love Botanical tans. If you are into spray tanning, definitely give it a try.",1,positive
"I'd try another spot, paid too much for bad tattoos. Jess really scarred me up.  Had to get them touched up a couple times.",0,negative
"As long as 27 Tattoo is open, I will not get a tattoo anywhere else.",1,positive
I have been to April 2 times for a spray tan and each time it has turned out fabulous! It doesn't have the smell that other spray tans have and the color is more natural.,1,positive
Don't waste your time.  They don't listen to your order and then give you attitude when you question them on accuracy and quality.  Chick with tats and piercings is rude and arrogant.,0,negative
"I went to Divinity this past Saturday to get my first tattoo and I was so pleased with my experience. The shop was really nice and clean and everyone that worked there was very friendly. Ryan did my tattoo and he did an amazing job! He did my sister's tattoo as well and they both came out looking phenomenal. I was pretty nervous because it was my first tattoo, but he was nice about the whole thing. I had a great first experince and I will definitely go back for any work I get done in the future!",1,positive
This place is awesome!  Larry was my tattoo artist and he was so friendly!  His work was great and he was fast!  My sparrow looks awesome!,1,positive
"I came in here Friday NEEDING to get a tattoo done for personal reasons and Jake took amazing care of me. This was my first tattoo and I was horrified by the idea of pain, but my artist Jake made it a stress free experience. I had him draw up the work himself and he got it absolutely perfect the first time. I would recommend this place to ANYONE.",1,positive
"I didn't even realize this great spot for a tan was so close.  I actually found them with my Living Social deal.   It's close to home and staff and service was great.  I have a great tan, no streaking and the perfect color.  Just what I wanted.  I love the attention to detail with making sure I wouldn't have any streaking, blotching, etc.\nCan't wait for my next visit!!!",1,positive
"GREAT salon, wonderful spray tan.  Open late & fantastic staff!  Perfect for locals or if you're in town visiting!  Give them a try & you won't be disappointed!",1,positive
Looked this place up for me and my friend and found it on yelp. We loved the place right when we walked in and was greeted by Jordan (the Piercer) he's amazing at what he does. I got my nipples pierced and my friend got her belly button. He made us feel comfortable. And place is very clean. Great pricing ! My experience there was great overall! I strongly recommend this place !,1,positive
"I just got a watercolor tattoo done by Austin this past monday and I was over the top thrilled with the results. It was so easy to walk in and get a consultation with the artist and schedule an appointment with a $60 deposit. Well worth it. This shop is clean, sophisticated, and well worth a stop in to get your next tattoo work done. I'm really excited to hopefully start a half sleeve next year with Austin using watercolor as my inspiration. Totally over the moon about this place.",1,positive
"Just got my first tattoo ever from Tyson and the whole experience was AWESOME! On my initial visit to the shop, the lady at the front was very nice and helpful. My consult and actual tattoo with Tyson was great. He listened to what I wanted and had some great ideas to make it even better. He is a very relaxed and laid back guy. My tattoo turned out perfect. I highly recommend the shop and I plan to get another tattoo done by Tyson in the near future!",1,positive
Found Five Years Younger with groupon. And I just wanted to say Summer is awesome.  My skin looks and feels great. Summer explains each process and it's benefits.  I will be going to her for now on.,1,positive
I had a chemical peel and it was great. No redness or discomfort after. Everyone there was very professional and Dr. Linder answered all of my questions thoroguhly. Highly recommend her.,1,positive
"I have been going to this salon for the past 4 years for airbrushes. The prior owner was amazing and I always loved the way the tans turned out. Even with the new owners, although they did things a little different, I loved the airbrushes. They recently got a new airbrush system and I am not impressed. Really disappointed to be honest. Not sure why they made the switch but I miss the old one. I live in Scottsdale and would make the trek for their airbrushes but after this last experience, I won't be back.",0,negative
"I've been to many tanning salons but I really enjoyed this experience. I normally only do the beds but my first time here I tried the spray tan. The girls talked me through everything and didn't pressure me to buy anything :) can't wait to go back! Great price, convenient location, good flow of customers but no wait time.",1,positive
"Had a really great experience here. The shop is spotless, friendly and I was delighted with my first tattoo from Tyson! I was really nervous but he drew something beautiful based on what I sent him and I loved the result. Would highly recommend this place to anyone.",1,positive
"Just avoid this place.  Too small, too crowded, and I've never seen more tear-drop tattoos in one place.  Find another day club or pool and you'll have a blast.",0,negative
It took me a long time to find Ray. I wish I would have 12 years earlier because I will never step foot into another tattoo shop EVER!,1,positive
Best tattoo & piercing shop I've been too! Duane has done 2 of my tattoos and several piercings and is super nice. Taija has done 3 of my tattoos and they're all beautiful. The staff is super friendly and accommodating and the shop itself is clean and everything's sterile. I've been going here for 4 years and don't plan on going anywhere else. If you're looking to get a tattoo or piercing this is definitely the place!,1,positive
Pete Vaca is amazing. I love my tattoo and this shop. He made me feel so comfortable! This will definitely be where I go from now on.,1,positive
"Started going here just over a week ago and I have to say I'm very happy with the experience. The staff is informative and helped me pick the best plan for what I needed and the tanning beds works great. I use the level 4 \""""Dr. Muller\"""" bed and already have a nice base tan after going 3 times (4 minutes first time, 6 minutes the 2nd and 3rd.) I've been to other tanning places in the past and it would seem even after 5-6 times there would be no color. Definitely check them out.",1,positive
I did a spraytan here earlier today and for some add reason it sprays like you have spots everywhere. It is not a fine mist that I expected. I like the idea of spraytan but not the dotted spraytan if you know what I mean. Anyhow the front desk staff was very nice so I gave a 2 star but the actual versaspa is better on Rainbow. I have dark spots everywhere I look like a dalmatian :) I am glad it will fade away in a week.,0,negative
"I had my side ribs done by Willy. He recreated a drawing that i brought in which looks even better.  It was a cover up of a small tat from 10 years ago. My new tat  looks pretty cool as hell. So if you want a bad ass tat with great details and not cartoon looking tat drawn by a five year old,  Swing by here.  Its worth every penny. lol..Thanks again Bad Apple.",1,positive
Got a tat by Candice on my neck in Hebrew.  She did a great job and was very friendly.  Hubs got touch ups.  She did a great job.  The other artists also did beautiful work on their customers.,1,positive
Dana is awesome. First piercing and it was awesome. He explained everything and made feel so relaxed. I would refer him and this shop to all. Very clean and sanitary!!!!,1,positive
Roy & Nadene are the awesome owners' of the wonderful Tan Las Vegas!  They have a contemporary Tan studio on the outskirts of Anthem that offers up everything you need for a perfect Tan.  \n\nIt was my first time being spray tanned and they both went over all the details to know along with exactly what they used for their customers.  It made the experience simple and fun.  They also have a great special for 3 sprays right now that my girlfriend and I took advantage of.  I cannot wait to go back for my second spray.,1,positive
Fantastic customer service. Great price. Cute shop :) Spray tan well done!,1,positive
"This is THE best place to get a chemical peel or any amazing skin product. I have trusted their esthetician with my skin for years and she is the reason why it looks so amazing, clear and glowing. This place is a must for anyone who wants to see actual lasting results and get a great education on what's best for your skin from someone who has lots of experience and knowledge.",1,positive
"This was my very first spray tan....Lindsey was awesome!!  And patient with my silly \""""first timer\"""" questions.  The tan turned out GREAT.  I used the lightest color and still looked tan.  It is so natural looking with no streaking.  I have since recommended Bronzed Bella to my friends and family.  Lindsey will be giving me and my bridesmaids a tan before my wedding.  Looking forward to it!",1,positive
"I've had spray tans before but was needing one for a last minute trip and could not get an appointment with my normal person - so I tried this place.  When I got home, I noticed that they missed spots, and within a few days it was starting to spot all over my arms and legs - I had to basically scrub the entire thing off to avoid looking ridiculous.  A huge waste of money.  I will not go back here.",0,negative
"Update: just got home to find a refund check for my last months membership and tanning fee. This, I was not expecting. Thanks Jane, if you are reading this. You personally get the star on this one.",0,negative
"Started going here just over a week ago and I have to say I'm very happy with the experience. The staff is informative and helped me pick the best plan for what I needed and the tanning beds works great. I use the level 4 \""""Dr. Muller\"""" bed and already have a nice base tan after going 3 times (4 minutes first time, 6 minutes the 2nd and 3rd.) I've been to other tanning places in the past and it would seem even after 5-6 times there would be no color. Definitely check them out.",1,positive
Best tattoo & piercing shop I've been too! Duane has done 2 of my tattoos and several piercings and is super nice. Taija has done 3 of my tattoos and they're all beautiful. The staff is super friendly and accommodating and the shop itself is clean and everything's sterile. I've been going here for 4 years and don't plan on going anywhere else. If you're looking to get a tattoo or piercing this is definitely the place!,1,positive
Looked this place up for me and my friend and found it on yelp. We loved the place right when we walked in and was greeted by Jordan (the Piercer) he's amazing at what he does. I got my nipples pierced and my friend got her belly button. He made us feel comfortable. And place is very clean. Great pricing ! My experience there was great overall! I strongly recommend this place !,1,positive
I have been tanning at Tangibles for nearly 10 years. It was the first tanning salon I went to and still love it. The owners are very friendly and helpful.\n\nThey give great deals and great service!,1,positive
"ORANGE! That is the best word I have to describe my custom airbrush tan experience. This is the first one I've been to where the girl didn't even ask how dark i wanted to go. She brought out the spray which she apologized was still cold because nobody told her about my appointment that I had booked weeks prior. TIP: Look at the person airbrushing you, if they're orange you probably will be too. Never again and two days before my best friends wedding!",0,negative
"Fantastic experience! Laura was very personable and took the time for a consultation to ensure she was giving me the level of color I wanted. I was in town for a wedding so having the perfect bronze was crucial. My tan lasted for more than a week and faded pretty naturally. The yelp coupon is an amazing deal, but I think even the full price is worth it. Thanks!!!",1,positive
I had my helix pierced here in '08 by Dana. He was awesome and made sure to keep the needle out of my sight when I said I was terrified of them. I'd recommend HTC (and Dana!) for anyone looking to get pierced.,1,positive
"By far, the best tanning in Charlotte. Friendly  and knowledgable staff. They are happy to provide info and offer suggestions. Very clean and great beds!  Love this place!",1,positive
"the staff was cool, the place seemed clean but my tattoo was not as good as it could be. something i wanted for a long time is now something i regret and will have to have fixed by someone who can do it right",0,negative
"These guys do the most amazing work! If you are ever in Las Vegas looking for a tattoo, big or small you will not be disappointed!",1,positive
"No no NOOOOO! Glass and smoke products are way over priced for crap. Counter girls are extremely uneducated on anything piercing related. The counter girls are rude and bitchy, defiantly full of themselves because they work at \""""at tattoo shop\"""" if you can even call it that. Cheap jewelry for cheap prices, good luck with that!",0,negative
"I was trying to find a custom airbrush tan in scottsdale area before I went on my honeymoon I found Mandy and she did a  fantastic job, the tan was amazing exactly like she said, it went on nicely and lasted. It wasn't orange and didn't go streaky. I would recommend Mandy and her tans they are great. Will certainly be going back thanks!",1,positive
"I really enjoyed the fact that all their beds were standup, as to avoid pressure points that often occur in lay down beds. When I was there the staff was extremely nice, and really helpful, and even offered me a deal, although I was only there for a day so I didn't take them up on the offer. If you're looking for a good, clean, price efficient tanning salon I would definitely recommend Tanmax!",1,positive
"This is the best tattoo shop in Charlotte! Very well priced, and has great energy and atmosphere feeling. Lizzie, is the best artist; she is extremely talented, a total sweetheart, extremely friendly, and just an amazing person.",1,positive
"I'll never go to another tattoo shop again. I love the atmosphere of the shop, the artists are talented and friendly, and management truly cares about their customers.\n\nI've recommended this shop to everyone I know looking for a tattoo shop. Everyone that has gone in already loves it as well.",1,positive
Have a tattoo that is so faded and not dark or clear. A real waste of time and money. Won't go back. People were nice but quality of tattoo was awful.,0,negative
"This tattoo shop is a hidden gem! We stumbled in fairly late night and were pleasantly surprised by Terry and his wife Jennifer. Not only were they very patient, helpful and kind but Terry gave my BF a BAD ASS treble Clef tattoo! This is the place to go for black and grey work, Terry is a master of it... BUT if you're looking to  keep it live in Vegas and just walk-in and get something (as people often do)Go to Bootleg, you WILL NOT regret your tat in the morning, AND you will be treated wonderfully in the process!",1,positive
nice place... but beware they only let you tan every 24 hrs.  which means if you go in at 5pm on thurs. you can not tan again tell 5p fri.  I suppose its their way of saving/making more money off people.  I would tell people to find another place.,0,negative
"I am a huge fan of this place. I think I pay $38 a month for unlimited tanning in a level 2 bed. This includes stand-up and lay down. I like the stand-up, the bed is much more powerful vs. the lay-down. They have a great spray tan booth as well, its heated and isn't cold! I wish the salon was a little less busy around 5PM, but other than that, its great.",1,positive
This shop gives the best fades in town.\nBeen following Shorty all around town. Glad to see he can finally call a shop his own. Prices are great and the staff is very friendly.,1,positive
It took me a long time to find Ray. I wish I would have 12 years earlier because I will never step foot into another tattoo shop EVER!,1,positive
I have been to April 2 times for a spray tan and each time it has turned out fabulous! It doesn't have the smell that other spray tans have and the color is more natural.,1,positive
I was hesitant to spray tan because my past experiences always left me orange and with uneven color that faded off in blotches. I basically had to cover up until it was gone but when I tried Sun Gun I was hooked. The products they use gave me great color for a week and faded perfectly.,1,positive
"For someone artistically challenged, I felt like Picasso over here :) The staff really walks you through step-by-step and makes the painting WAY more manageable than you would ever first expect.  The first alcoholic beverage free doesn't hurt either :) My funky wine bottle painting is hung proudly above our wine rack AND I won a free painting night while there!! Friends and I will be going back for their bottle painting night .... without instruction so let's see if I'm as successful as the first night :)",1,positive
"I recently got my very first airbrush tan ever! I was pretty nervous going in to the appointment since I didn't know what to expect and I knew I would be disrobing in front of a stranger (eeks!). Well, Nadene at Tan Las Vegas put me right at ease. She was so sweet and talked me through the entire process. I ended up with the BEST tan I have ever had in my fair-skinned life! \n\nI will be coming back regularly to Tan Las Vegas and will be recommending them to my Boudoir Photography clientele!",1,positive
"I'm very pleased with my tattoo. This is my 8th tattoo and my first with any color and shading. I've always wanted one as such but wanted to make sure I went to a good place. Zoo was an excellent artist and I'm in love with my tattoo. The place is clean, and all of the staff are friendly. Instead of getting a drunken tattoo on the Strip somewhere, head over to these guys and you'll be happy with the results the next day.",1,positive
"Even though few people have ever heard of Astara (Biogenic Skincare) - this natural/holistic line - used in spas - is terrific.\n\nExpensive but not crazy, and terrific products that really works.\n\nIt truly is like food for the skin.\n\nAwesome!  Try the Golden Flame, Green Papaya and Blue Flam masques.\nI also swear by the antioxidant emulsion.\n\nThe products also happen to smell divine.  (All those essential oils and plant-derived ingredients make them smell so good.)",1,positive
"friendly service, good and even airbrush tan, not orange at all. very pleased.",1,positive
"Completely regret going here. A tattoo that was supposed to mean a lot to me, ended up looking like absolute crap and now I loathe having to see it every day. The more he tried to fix it the more he kept ruining it - he knew he was doing it too. Now I'm in the process of getting the tattoo removed. It should have clicked in my head as soon as I heard that he'd only been tattooing for a year. Definitely go somewhere else!",0,negative
"I am so unbelievably satisfied with the tattoo I got. Nick was absolutely incredible, the guy's brilliant. \n\nService with a smile, super clean, really just an awesome place. I felt comfortable from moment one. There's also a burger king next door, so if you're hungry you can grab food there.\n\n24 hour tattoo parlor that is really fucking good. I'm surprised, happy, and would recommend this place to anybody.",1,positive
absolutely love this place!!!!\ni always had spray tans but this is by far great!!!,1,positive
"Started going here just over a week ago and I have to say I'm very happy with the experience. The staff is informative and helped me pick the best plan for what I needed and the tanning beds works great. I use the level 4 \""""Dr. Muller\"""" bed and already have a nice base tan after going 3 times (4 minutes first time, 6 minutes the 2nd and 3rd.) I've been to other tanning places in the past and it would seem even after 5-6 times there would be no color. Definitely check them out.",1,positive
"I'm very pleased with my tattoo. This is my 8th tattoo and my first with any color and shading. I've always wanted one as such but wanted to make sure I went to a good place. Zoo was an excellent artist and I'm in love with my tattoo. The place is clean, and all of the staff are friendly. Instead of getting a drunken tattoo on the Strip somewhere, head over to these guys and you'll be happy with the results the next day.",1,positive
"I used the VersaSpay Triple dip here for a 30 dollar Groupon Special. I felt that the equipment was outdated as compared to the VersaSpa at the Flamingo store. It was extremely cold as it sprayed. My tan looked even on my chest, back and torso but it left my arms and legs streaky. \n\nToday, I noticed they raised the Groupon special from 30 to 39 dollars for the triple dip. 30 was pushing it, 39 is totally not worth it.",0,negative
"Oh Ann why did it take this long for you to come into my life??! I was told about Phoenix Glow by a friend and thought nothing of it. Fast forward to the best spray tan of my life, good bye spray tan booths! Ann is amazing at making you feel comfortable and knowing exactly what would look good for your skin. Never have I had so many compliments on my tan, I cannot wait to come back!\n\nThanks Ann!!",1,positive
"Love this place. They are reasonably priced. They work off a point system as opposed to other tanning salons where they would do it by purchasing a certain bed level for an allotted time. Pro Tan USA has great lotions, beds, and service as well. Very clean environment -always necessary! All in all, great spot.",1,positive
Great shop! I walked in with ease and Tami was very willing to help me out with my first tattoo. She was great and my tattoo was exactly what I wanted!,1,positive
Luxury Spray tan is the best! Danielle a true perfection in her work. I highly recommend  Luxury Spray Tan. You won't regret it!,1,positive
Best tanning salon I've been to! Very pleased with service and products!,1,positive
BEST SPRAY TAN EVER!!!   Mandy is a guru.  She takes pride in every step of the process.  Very natural tan.  She aims to please.  She has great people skills too!  HIGHLY RECOMMEND!!!!,1,positive
If your visiting or live in Arizona this is a great place to get your tattoo done. I heard they even do permanent make up now that I might have to try on my next visit.,1,positive
"I love getting a tan from Erika. She uses the best products and when I go there I leave knowing my tan is going to last. Love, love, love Botanical tans. If you are into spray tanning, definitely give it a try.",1,positive
"Newer shop, great artists, clean and trustworthy.  The owners have over 15+ years experience in the business.  If you are looking for a custom piece, this is your place.  I personally get tattooed by Steve Rieck who is not only an amazing artist but aims to please.  Friendly people and great customer service.",1,positive
"friendly service, good and even airbrush tan, not orange at all. very pleased.",1,positive
Great family owend tattoo shop. Great work and clean and invtinig environment.,1,positive
"Great place, it's like my second home. I stand by this place and I been Tatted all over the world., highly recommend this place.",1,positive
"I've had spray tans before but was needing one for a last minute trip and could not get an appointment with my normal person - so I tried this place.  When I got home, I noticed that they missed spots, and within a few days it was starting to spot all over my arms and legs - I had to basically scrub the entire thing off to avoid looking ridiculous.  A huge waste of money.  I will not go back here.",0,negative
"This studio is exactly what I had been looking for. The owner definitely puts you at ease. I will be coming back, and next time with my friends. If you were at all on the fence about getting a spray tan, just go ahead, glo!",1,positive
"the staff was cool, the place seemed clean but my tattoo was not as good as it could be. something i wanted for a long time is now something i regret and will have to have fixed by someone who can do it right",0,negative
"Laseraway is amazing! As a woman with permanently tanned skin, I was ecstatic to find a laser place that knows what they are doing! I have had amazing results!!! \n\nThe only reason this is not a 5 star review is that at times the technicians rush through the treatments without marking the area and spots are missed. Other than that, they are great!",1,positive
Pete Vaca is amazing. I love my tattoo and this shop. He made me feel so comfortable! This will definitely be where I go from now on.,1,positive
LOVE THIS PLACE! !! Went to Bluenote to be tattooed by Joey Hamilton. The tattoo is phenomenal. I couldn't have asked for better. The two owners talked to my husband and I like we were old friends. They are the kind of people you're happy you got to meet. Pricing is reasonable if you know nothing and a steal if you understand what a great tattoo is. My piece was completed ahead of schedule and so they worked my husband in too. Even if you just go for the blues music....go.,1,positive
"My wife tried them out and looked really natural, not orange at all. I decided to give it a shot and it was awesome. Lasted me a week and made me look a lot better going to the pool. Definitely will do it again soon. Thanks Pamela!",1,positive
Thank you Fu Tattoo for completely ruining my husbands tattoo. What was once two initials with a heart is now one big blob. If you can't do a touch up on a customer you need to tell them. Awful. I will make sure to add a picture so everyone can see the work you clowns do.,0,negative
I had my helix pierced here in '08 by Dana. He was awesome and made sure to keep the needle out of my sight when I said I was terrified of them. I'd recommend HTC (and Dana!) for anyone looking to get pierced.,1,positive
"I just had my third tatto done here and I must say I am beyond satisfied. I walked in randomly at noon on Monday with a friend of mine, told the guy what I wanted and he had it drawn up in less than 15 minutes and drawn well at that. Although, getting a tattoo isn't always the most pleasant of experiences, this one was a good one. The artist was professional and did and exceptional job and I couldn't be happier with my latest piece and I definately plan on going back for my next one.",1,positive
My wife goes to the one on Charleston and sloan and every week she goes at least twice a week they tell her to go to another location cause they can't get there tanning machine to work and she pays $150 a month wow what a solution so she called corporate and told them and was hung up on now that's class,0,negative
BEST SPRAY TAN EVER!!!   Mandy is a guru.  She takes pride in every step of the process.  Very natural tan.  She aims to please.  She has great people skills too!  HIGHLY RECOMMEND!!!!,1,positive
"So good, I'm reviewing AGAIN! After two years of going to Platinum, I continue to refer friends to MJ for two reasons 1) top notch customer service and 2) the best tan solutions I've ever experienced. While I love the one-hour solution (per my first review), my latest obsession is a lighter tan solution that has a golden olive finish that lasts 10 days when you take care of it. I typically go on Thursday after work and it lasts through the end of the following week!",1,positive
Pete Vaca is amazing. I love my tattoo and this shop. He made me feel so comfortable! This will definitely be where I go from now on.,1,positive
I have been to the Tanning room 3 times now and have had an extremely pleasant experience. \n\nThe two younger ladies who are usually there are very helpful and somewhat friendly. Although there is an older gentleman who is not friendly in fact rude. \n\nThe rates are above average but not by much maybe .50 to 1.00 more per session than the competition. \n\nOverall I will probably use the remainder of my sessions and move on.,0,negative
Great place!  Clean and affordable! Tina was so nice!  The spray tan looks great!,1,positive
"This was my first spray tan experience and I chose wisely! They were very professional and made me feel comfortable. I left the color choice in the experts hands and it turned out great! I had a question the following day, sent and email and received a quick response. My only issue was that although it is right on Indian School Road, the store front sign is small, I drove by twice. I will be back...",1,positive
